id,tipo,ano,estado,municipio,localidad,solicitudes_atendidas,solicitudes_recibidas,cod_inegi_localidad,cod_inegi_municipio
1596,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,"CUES ORTEÑO",1,1,,028003
1597,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,"LAS FLORES",1,1,028003649,028003
1598,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,"MARTIN A. MARTINEZ (LOS POTREROS)",1,1,028003108,028003
1599,GASOLINA,2015,TAMAULIPAS,CAMARGO,"CAMARGO (ESTACION CAMARGO)",1,1,,028007
1600,GASOLINA,2015,TAMAULIPAS,CAMARGO,"LOS COMALES",3,3,,028007
1601,GASOLINA,2015,TAMAULIPAS,CASAS,"JACINTO CANEK",1,1,028008264,028008
1602,GASOLINA,2015,TAMAULIPAS,"CIUDAD MADERO","CIUDAD MADERO",4,4,028009001,028009
1603,GASOLINA,2015,TAMAULIPAS,"GüEMEZ","GÜEMEZ",2,2,,
1604,GASOLINA,2015,TAMAULIPAS,MATAMOROS,"HEROICA MATAMOROS",5,5,028022001,028022
1605,GASOLINA,2015,TAMAULIPAS,MATAMOROS,HIGUERILLAS,4,4,,028022
1606,GASOLINA,2015,TAMAULIPAS,MATAMOROS,"LAS HIGUERILLAS",2,2,028022603,028022
1607,GASOLINA,2015,TAMAULIPAS,PADILLA,"NUEVA VILLA DE PADILLA",1,1,028030001,028030
1608,GASOLINA,2015,TAMAULIPAS,"SAN FERNANDO","CARBONERAS (LA CARBONERA)",1,2,028035542,028035
1609,GASOLINA,2015,TAMAULIPAS,"SAN FERNANDO",CARVAJAL,2,2,028035456,028035
1610,GASOLINA,2015,TAMAULIPAS,"SAN FERNANDO","EL BARRANCON DEL TIO BLAS (EL BARRANCON)",4,4,028035428,028035
1611,GASOLINA,2015,TAMAULIPAS,"SAN FERNANDO","GENERAL FRANCISCO J. MUJICA (LA POZA)",1,1,028035499,028035
1612,GASOLINA,2015,TAMAULIPAS,"SAN FERNANDO","GENERAL FRANCISCO VILLA",1,1,028035139,028035
1613,GASOLINA,2015,TAMAULIPAS,"SAN FERNANDO","PUNTA DE ALAMBRE (PUENTE DE ALAMBRE)",1,2,028035460,028035
1614,GASOLINA,2015,TAMAULIPAS,"SOTO LA MARINA","LA PESCA",12,12,028037131,028037
1615,GASOLINA,2015,TAMAULIPAS,"SOTO LA MARINA","MIGUEL DE LA MADRID (EL CANAL)",1,1,028037616,028037
1616,GASOLINA,2015,TAMAULIPAS,"SOTO LA MARINA",TEPEHUAJES,1,1,028037193,028037
1617,GASOLINA,2015,TAMAULIPAS,"SOTO LA MARINA","VISTA HERMOSA",1,1,028037209,028037
1618,GASOLINA,2015,TAMAULIPAS,TAMPICO,TAMPICO,17,17,028038001,028038
1619,GASOLINA,2015,VERACRUZ,"AGUA DULCE","EL MUELLE (GAVILAN NORTE)",1,1,030204017,030204
1620,GASOLINA,2015,VERACRUZ,"AGUA DULCE","RANCHO JOSE RAMON",1,1,,030204
1621,GASOLINA,2015,VERACRUZ,"AGUA DULCE",TONALA,8,8,030204028,030204
1622,GASOLINA,2015,VERACRUZ,ALVARADO,ALVARADO,1,1,030011001,030011
1623,GASOLINA,2015,VERACRUZ,CATEMACO,"BARRA DE SONTECOMAPAN",5,5,030032076,030032
1624,GASOLINA,2015,VERACRUZ,CATEMACO,SONTECOMAPAN,2,2,030032065,030032
1625,GASOLINA,2015,VERACRUZ,COATZACOALCOS,ALLENDE,3,3,030039021,030039
1626,GASOLINA,2015,VERACRUZ,COATZACOALCOS,COATZACOALCOS,1,1,030039001,030039
1627,GASOLINA,2015,VERACRUZ,COATZACOALCOS,"LAS BARRILLAS",1,1,030039022,030039
1628,GASOLINA,2015,VERACRUZ,"GUTIERREZ ZAMORA","GUTIERREZ ZAMORA",1,1,030069001,030069
1629,GASOLINA,2015,VERACRUZ,"LERDO DE TEJADA","LERDO DE TEJADA",1,1,030097001,030097
1630,GASOLINA,2015,VERACRUZ,MINATITLAN,"CEIBA BONITA",1,1,030108035,030108
1631,GASOLINA,2015,VERACRUZ,NAUTLA,"CAMINO REAL",1,1,030114060,030114
1632,GASOLINA,2015,VERACRUZ,NAUTLA,NAUTLA,1,1,030114001,030114
1633,GASOLINA,2015,VERACRUZ,"OZULUAMA DE MASCAREÑAS","ALTO DEL TIGRE",1,1,,
1634,GASOLINA,2015,VERACRUZ,"OZULUAMA DE MASCAREÑAS","BELISARIO DOMINGUEZ (SAN GREGORIO)",0,1,,
1635,GASOLINA,2015,VERACRUZ,"OZULUAMA DE MASCAREÑAS","COLONIA MORENO (ISLA JUAN A. RAMIREZ)",1,2,,
1636,GASOLINA,2015,VERACRUZ,"OZULUAMA DE MASCAREÑAS","LA CALLE (ISLA JUAN A. RAMIREZ)",1,1,,
1637,GASOLINA,2015,VERACRUZ,PAJAPAN,JICACAL,1,1,030122008,030122
1638,GASOLINA,2015,VERACRUZ,PAJAPAN,"PLAYA LINDA",1,1,030122071,030122
1639,GASOLINA,2015,VERACRUZ,PAJAPAN,"SAN JUAN VOLADOR",1,1,030122013,030122
1640,GASOLINA,2015,VERACRUZ,PANUCO,"AMPLIACION URSULO GALVAN",1,1,030123927,030123
1641,GASOLINA,2015,VERACRUZ,PANUCO,"ESTERO DEL REY",1,1,0301231408,030123
1642,GASOLINA,2015,VERACRUZ,PANUCO,MORALILLO,1,1,030123029,030123
1643,GASOLINA,2015,VERACRUZ,PANUCO,"TAMPALACHE E ISLETA GRANDE (LAS ANIMAS)",1,1,030123201,030123
1644,GASOLINA,2015,VERACRUZ,"PUEBLO VIEJO",ANAHUAC,5,5,030133002,030133
1645,GASOLINA,2015,VERACRUZ,"PUEBLO VIEJO","CD. CUAUHTEMOC",2,2,030133001,030133
1646,GASOLINA,2015,VERACRUZ,"PUEBLO VIEJO",OJITAL,1,1,030133010,030133
1647,GASOLINA,2015,VERACRUZ,"SAN ANDRES TUXTLA","ARROYO DE LIZA",1,1,030141007,030141
1648,GASOLINA,2015,VERACRUZ,"SAN ANDRES TUXTLA",BALZAPOTE,1,1,030141009,030141
1649,GASOLINA,2015,VERACRUZ,"SAN ANDRES TUXTLA",MONTEPIO,1,1,030141054,030141
1650,GASOLINA,2015,VERACRUZ,"SAN ANDRES TUXTLA","PLAYA HERMOSA",1,1,030141064,030141
1651,GASOLINA,2015,VERACRUZ,"SAN ANDRES TUXTLA","SALINAS ROCA PARTIDA",3,3,030141074,030141
1652,GASOLINA,2015,VERACRUZ,"SAN ANDRES TUXTLA","TORO PRIETO",1,1,030141148,030141
1653,GASOLINA,2015,VERACRUZ,TAMALIN,"LAS PIEDRAS",1,1,030150031,030150
1654,GASOLINA,2015,VERACRUZ,TAMALIN,SALADERO,3,3,030150005,030150
1655,GASOLINA,2015,VERACRUZ,TAMALIN,"SAN JERONIMO (LA GUASIMA)",2,2,030150007,030150
1656,GASOLINA,2015,VERACRUZ,TAMIAHUA,"LA PUNTILLA",1,1,030151053,030151
1657,GASOLINA,2015,VERACRUZ,TAMIAHUA,"LA REFORMA",1,1,030151055,030151
1658,GASOLINA,2015,VERACRUZ,TAMIAHUA,TAMIAHUA,9,9,030151001,030151
1659,GASOLINA,2015,VERACRUZ,"TAMPICO ALTO","EL TULAR",1,1,030152088,030152
1660,GASOLINA,2015,VERACRUZ,"TAMPICO ALTO","KILOMETRO 79",1,1,,030152
1661,GASOLINA,2015,VERACRUZ,"TAMPICO ALTO","LA ALBORADA",1,1,030152114,030152
1662,GASOLINA,2015,VERACRUZ,"TAMPICO ALTO","LA RIBERA",1,1,030152029,030152
1663,GASOLINA,2015,VERACRUZ,"TAMPICO ALTO","LAS CHACAS",2,2,030152085,030152
1664,GASOLINA,2015,VERACRUZ,"TAMPICO ALTO","MATA DE CHAVEZ",1,1,030152025,030152
1665,GASOLINA,2015,VERACRUZ,"TAMPICO ALTO",MORALES,2,2,030152089,030152
1666,GASOLINA,2015,VERACRUZ,"TATAHUICAPAN DE JUAREZ",ZAPOTITLAN,1,1,030209051,030209
1667,GASOLINA,2015,VERACRUZ,TECOLUTLA,CASITAS,4,4,030158005,030158
1668,GASOLINA,2015,VERACRUZ,TECOLUTLA,TECOLUTLA,4,4,030158001,030158
1669,GASOLINA,2015,VERACRUZ,TLACOTALPAN,TLACOTALPAN,3,3,030178001,030178
1670,GASOLINA,2015,VERACRUZ,TUXPAN,"TUXPAM DE RODRIGUEZ CANO",1,1,030189001,030189
1671,GASOLINA,2015,VERACRUZ,"VEGA DE ALATORRE","LAS HIGUERAS",2,2,030192018,030192
1672,GASOLINA,2015,VERACRUZ,"VEGA DE ALATORRE","PLAYA NAVARRO",1,1,030192150,030192
1673,GASOLINA,2015,VERACRUZ,VERACRUZ,VERACRUZ,0,1,030193001,030193
1674,GASOLINA,2015,YUCATAN,CELESTUN,CELESTUN,2,2,031011001,031011
1675,GASOLINA,2015,YUCATAN,DZIDZANTUN,DZIDZANTUN,5,5,031027001,031027
1676,GASOLINA,2015,YUCATAN,"DZILAM DE BRAVO","DZILAM DE BRAVO",29,29,031028001,031028
1677,GASOLINA,2015,YUCATAN,"DZILAM GONZALEZ","DZILAM GONZALEZ",1,1,031029001,031029
1678,GASOLINA,2015,YUCATAN,MERIDA,MERIDA,1,1,031050001,031050
1679,GASOLINA,2015,YUCATAN,PROGRESO,"CHICXULUB PUERTO",9,9,,031059
1680,GASOLINA,2015,YUCATAN,PROGRESO,CHUBURNA,1,1,031059005,031059
1681,GASOLINA,2015,YUCATAN,PROGRESO,PROGRESO,35,35,031059001,031059
1682,GASOLINA,2015,YUCATAN,SINANCHE,"SAN CRISANTO",4,4,031068003,031068
1683,GASOLINA,2015,YUCATAN,"TELCHAC PUERTO","TELCHAC PUERTO",8,8,031083001,031083
1684,GASOLINA,2015,YUCATAN,YOBAIN,CHABIHAU,5,5,031106002,031106
