ID,COD_INEGI,CVE_ENT,ENT,CVE_MUN,MUN,POB_TOT,VP,ANALF,SPRIM,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL_5000,PO2SM,OVSD,OVSDSE,IM,GM,IND0A100,LUG_NAC,LUGAR_EST,ANO
4172,1515101,15,"México",15101,Tianguistenco,51149,9363,9.17,-0,0,1.31,4.67,-0,-0,0,-0,21.18,-0,-821,Bajo,0,1851,0,1995
4173,1515009,15,"México",15009,Amecameca,50904,0,2.85,10.1,0.27,0.14,1.91,33.7,4,34.56,46.94,0,-0,-1.08,"Muy bajo",0,2116,78,2015
4174,1515113,15,"México",15113,"Villa Guerrero",50829,0,12.65,45.69,0,4.19,13.99,59.17,28.86,83.62,70.93,0,22.91,-125,Medio,0,1304,31,2000
4175,1515053,15,"México",15053," Melchor Ocampo                                   ",50240,0,2.84,12.84,0.39,0.48,5.44,44.36,4.08,23.17,31.67,0,-0,-1356,"Muy bajo",12354,2261,0,2010
4176,1515062,15,"México",15062,Ocoyoacac,49643,0,6.28,20.35,0,1.33,2.48,52.03,5.32,39.47,47.1,0,3.28,-1344,"Muy bajo",0,2233,91,2000
4177,1515087,15,"México",15087,Temoaya,49427,0,23.74,64.47,64.31,11.09,21.95,74.09,50.45,100,68.23,0,-0,202,Alto,0,1031,26,1990
4178,1515067,15,"México",15067,Otzolotepec,49264,8515,17.79,-0,0,1.93,6.44,-0,-0,0,-0,21.58,-0,-604,Medio,0,1673,0,1995
4179,1515003,15,"México",15003,Aculco,49026,0,9.16,27,19.72,3.19,9.06,38.53,2.9,100,55.54,0,-0,197,Alto,0,995,17,2015
4180,1515024,15,"México",15024,"Cuautitlán",48858,0,5.26,21.23,3.57,2.19,2.75,52.24,2.72,15.73,63.7,0,-0,-1805,"Muy bajo",0,2335,112,1990
4181,1515009,15,"México",15009," Amecameca                                        ",48421,0,3.62,13.23,0.66,0.77,0.82,45.33,8.89,34.56,39.76,0,-0,-1161,Bajo,14554,2140,0,2010
4182,1515009,15,"México",15009,Amecameca,48363,0,4.71,15.55,0.62,0.59,0.49,51.52,13.1,35.03,46.58,0,-0,-1171,Bajo,0,2145,78,2005
4183,1515111,15,"México",15111," Villa de Allende                                 ",47709,0,15.3,36.76,23.29,5.64,17.14,60.93,8.16,100,60.79,0,-0,543,Alto,33807,724,0,2010
4184,1515001,15,"México",15001,Acambay,47517,0,26.47,60.99,77.14,21.91,51.3,67.93,42.48,100,77.31,0,-0,0.46,Alto,0,796,17,1990
4185,1515110,15,"México",15110,"Valle De Bravo",47502,9580,12.7,-0,0,8.12,10.15,-0,-0,0,-0,23.4,-0,-921,Bajo,0,1933,0,1995
4186,1515103,15,"México",15103,Tlalmanalco,47390,0,1.81,8.53,0.25,0.12,1.04,30.78,3.26,22.7,37.86,0,-0,-1334,"Muy bajo",0,2272,99,2015
4187,1515108,15,"México",15108,Tultepec,47323,0,7.41,28.13,8.54,2.72,5.12,62.44,7.03,5.77,59.82,0,-0,-1601,"Muy bajo",0,2278,107,1990
4188,1515112,15,"México",15112,"Villa del Carbón",47151,0,8.54,25.94,14.16,2.99,4.1,41.02,4.35,80.44,46.99,0,-0,-67,Medio,0,1226,23,2015
4189,1515018,15,"México",15018," Calimaya                                         ",47033,0,5.31,14.63,1.36,0.95,1.33,42.91,6.53,40.03,35.26,0,-0,-1173,Bajo,14.42,2152,0,2010
4190,1515092,15,"México",15092,"Teotihuacán",46779,0,4.14,14.81,1.09,0.41,9.46,45.69,4.11,53.87,40.98,0,-0,-1.25,"Muy bajo",0,2200,85,2005
4191,1515115,15,"México",15115," Xonacatlán                                       ",46331,0,6.38,17.42,3,0.32,3.51,44.66,5.68,32.36,31.32,0,-0,-1147,Bajo,14711,2132,0,2010
4192,1515103,15,"México",15103," Tlalmanalco                                      ",46130,0,2.83,10.43,0.52,0.27,3.32,39.84,6.08,22.7,33.24,0,-0,-1429,"Muy bajo",11529,2295,0,2010
4193,1515090,15,"México",15090,"Tenango del Valle",45952,0,15.94,39.49,18,6.64,13.18,66.97,32.54,69.21,70.73,0,-0,-742,Bajo,0,1789,60,1990
4194,1515115,15,"México",15115,"Xonacatlán",45274,0,7.5,21.19,6.26,0.69,3.2,51.12,9.06,39.4,43.21,0,-0,-1044,Bajo,0,2066,69,2005
4195,1515009,15,"México",15009,Amecameca,45255,0,5.3,20.38,0,0.85,0.63,57.26,14.35,33.82,56.59,0,1.88,-1196,Bajo,0,2143,79,2000
4196,1515112,15,"México",15112," Villa del Carbón                                 ",44881,0,12.14,30.45,24.15,3.61,3.18,52.1,10.33,80.44,45.29,0,-0,-61,Medio,26989,1246,0,2010
4197,1515003,15,"México",15003," Aculco                                           ",44823,0,11.28,30.5,33.24,5.99,6.55,49.83,8.06,100,57.89,0,-0,238,Medio,30357,975,0,2010
4198,1515092,15,"México",15092,"Teotihuacán",44653,0,5.25,19.58,0,0.65,7.75,51.55,3.74,54.65,49.78,0,3.9,-1275,Bajo,0,2195,85,2000
4199,1515047,15,"México",15047,Jiquipilco,44012,0,26.55,57.89,64.69,16.18,26.73,64.4,32.99,85.33,74,0,-0,16,Medio,0,1177,33,1990
4200,1515048,15,"México",15048,"Jocotitlán",43994,8770,11.24,-0,0,5.37,10.75,-0,-0,0,-0,49.18,-0,-563,Medio,0,1642,0,1995
4201,1515103,15,"México",15103,Tlalmanalco,43930,0,3.15,12.11,0.76,0.25,6.03,43.56,7.7,21.73,35.94,0,-0,-1492,"Muy bajo",0,2311,107,2005
4202,1515036,15,"México",15036,Hueypoxtla,43784,0,6.73,19.78,3.03,0.43,2.47,36,2.2,36.97,41.53,0,-0,-818,Bajo,0,1901,60,2015
4203,1515062,15,"México",15062,Ocoyoacac,43670,8487,7.64,-0,0,0.73,4.5,-0,-0,0,-0,7.36,-0,-1169,Bajo,0,2103,0,1995
4204,1515113,15,"México",15113,"Villa Guerrero",43283,8511,14.08,-0,0,3.97,20.27,-0,-0,0,-0,46.64,-0,-189,Medio,0,1347,0,1995
4205,1515002,15,"México",15002,Acolman,43276,0,7.31,26.82,15.46,1.79,8.17,63.59,6.67,39.44,63.85,0,-0,-1391,Bajo,0,2200,98,1990
4206,1515011,15,"México",15011,Atenco,42739,0,3.76,14.76,0.62,1.06,18.63,53.89,10.74,50.66,44.94,0,-0,-1024,Bajo,0,2050,67,2005
4207,1515103,15,"México",15103,Tlalmanalco,42507,0,3.54,15.66,0,0.53,2.72,50.35,6.39,22.04,43.66,0,1.89,-1558,"Muy bajo",0,2308,107,2000
4208,1515101,15,"México",15101,Tianguistenco,42448,0,10.49,33.39,20.44,3.99,9.94,69.84,24.99,37.17,67.4,0,-0,-1034,Bajo,0,2003,72,1990
4209,1515091,15,"México",15091,"Teoloyucán",41964,0,9.16,32.55,21.2,2.65,11.88,68.06,10.26,24.49,61.29,0,-0,-1263,Bajo,0,2135,91,1990
4210,1515111,15,"México",15111,"Villa de Allende",41938,0,18.58,43.49,31.91,11.77,25.9,66.86,28.68,100,55.07,0,-0,593,Alto,0,654,6,2005
4211,1515076,15,"México",15076,"San Mateo Atenco",41926,0,9.52,28.26,22.29,3.11,22.5,63.89,12.73,13.59,60.96,0,-0,-1314,Bajo,0,2158,95,1990
4212,1515023,15,"México",15023,Coyotepec,41810,0,4.14,12.43,0.36,0.13,1.28,32.7,4.14,8.59,38.44,0,-0,-1215,"Muy bajo",0,2203,88,2015
4213,1515009,15,"México",15009,Amecameca,41671,8693,5.71,-0,0,0.87,2.14,-0,-0,0,-0,15.72,-0,-991,Bajo,0,1988,0,1995
4214,1515115,15,"México",15115,"Xonacatlán",41402,0,9.59,26.46,0,1.34,5.05,56.33,12.18,35.94,52.5,0,11.5,-1029,Bajo,0,2029,67,2000
4215,1515100,15,"México",15100,Tezoyuca,41333,0,2.98,10.91,0.06,0.34,38.85,36.28,2.84,5.95,38.54,0,-0,-843,Bajo,0,1930,62,2015
4216,1515003,15,"México",15003,Aculco,40492,0,13.42,36.83,41.74,9.95,8.25,54.05,11.26,100,60.2,0,-0,121,Alto,0,1085,19,2005
4217,1515067,15,"México",15067,Otzolotepec,40407,0,21.01,48.15,49.34,9.28,17.13,72.22,40.6,59.33,61.69,0,-0,-401,Medio,0,1543,46,1990
4218,1515111,15,"México",15111,"Villa De Allende",40164,0,22.36,54.15,0,19.84,28.42,69.76,27.23,87.29,66.9,0,60.18,679,Alto,0,623,5,2000
4219,1515021,15,"México",15021,"Coatepec Harinas",39897,0,9.93,28.32,10.6,1.41,5.51,38.12,5.09,80.79,60.83,0,-0,18,Medio,0,1147,20,2015
4220,1515036,15,"México",15036," Hueypoxtla                                       ",39864,0,8.15,22.92,8.09,0.31,1.69,47.62,4.08,36.97,43.46,0,-0,-834,Bajo,18245,1900,0,2010
4221,1515059,15,"México",15059,Nextlalpan,39666,0,2.86,11.12,0.63,0.38,2.66,44.48,2.01,37.26,39.31,0,-0,-979,Bajo,0,2031,66,2015
4222,1515095,15,"México",15095,"Tepotzotlán",39647,0,9.04,30.5,19.58,4.96,11.41,61.2,8.99,26.59,59.98,0,-0,-1377,Bajo,0,2189,97,1990
4223,1515112,15,"México",15112,"Villa del Carbón",39587,0,15.61,35.18,32.29,5.38,4.01,58.54,17.32,79.72,55.55,0,-0,-0.05,Alto,0,1230,25,2005
4224,1515023,15,"México",15023,Coyotepec,39341,0,6.72,17.57,2.44,0.52,2.71,49.65,10.27,8.42,38.04,0,-0,-1309,"Muy bajo",0,2240,90,2005
4225,1515113,15,"México",15113,"Villa Guerrero",39233,0,15.32,56.55,44.69,13.6,28.57,69.16,42.03,82.56,80.84,0,-0,-73,Medio,0,1259,37,1990
4226,1515092,15,"México",15092,"Teotihuacán",39183,8137,5.28,-0,0,0.46,4.54,-0,-0,0,-0,9.34,-0,-1253,Bajo,0,2157,0,1995
4227,1515048,15,"México",15048,"Jocotitlán",39077,0,16.22,44.99,57.49,10.71,23.11,65.58,20.07,86.55,74.91,0,-0,-0.36,Medio,0,1514,42,1990
4228,1515023,15,"México",15023," Coyotepec                                        ",39030,0,5.11,15.63,0.86,0.77,1.06,46.91,9.18,8.59,39.8,0,-0,-1173,Bajo,14419,2153,0,2010
4229,1515003,15,"México",15003,Aculco,38827,0,16.78,46.34,0,20.46,14.24,57.85,13.87,100,73.13,0,57.7,312,Alto,0,916,15,2000
4230,1515018,15,"México",15018,Calimaya,38770,0,7.23,17.98,3.17,0.79,1.62,51.32,10.17,58.64,45.96,0,-0,-1011,Bajo,0,2043,66,2005
4231,1515084,15,"México",15084,Temascalapa,38622,0,3.97,15.39,1.23,0.26,3.99,35.89,2.14,50.57,45.52,0,-0,-0.88,Bajo,0,1962,64,2015
4232,1515035,15,"México",15035,Huehuetoca,38458,0,5.49,20.26,0,0.62,6.33,52.8,3.37,45.76,41.99,0,3.39,-1372,"Muy bajo",0,2243,93,2000
4233,1515103,15,"México",15103,Tlalmanalco,38396,8379,3.78,-0,0,0.67,5.73,-0,-0,0,-0,8.7,-0,-1341,"Muy bajo",0,2210,0,1995
4234,1515112,15,"México",15112,"Villa Del Carbón",37993,0,18.76,46.19,0,9.9,10.4,62.4,22.03,80.05,67.49,0,54.08,159,Alto,0,1050,21,2000
4235,1515053,15,"México",15053,"Melchor Ocampo",37716,0,4.71,18.92,0,0.57,2.68,55.43,4.36,17.69,45.35,0,2.84,-1457,"Muy bajo",0,2278,102,2000
4236,1515053,15,"México",15053,"Melchor Ocampo",37706,0,3.52,14.56,0.41,0.08,9.7,45.32,6.54,19.46,37.33,0,-0,-1421,"Muy bajo",0,2284,102,2005
4237,1515062,15,"México",15062,Ocoyoacac,37395,0,10.75,31.85,14.21,4.49,6.58,69.91,13.68,35.79,59.76,0,-0,-1246,Bajo,0,2126,88,1990
4238,1515064,15,"México",15064,"El Oro",37343,0,7.63,19.96,8.84,0.66,7.17,36.52,3.17,83.23,49.78,0,-0,-366,Medio,0,1506,35,2015
4239,1515111,15,"México",15111,"Villa De Allende",37105,6232,25.04,-0,0,28.8,46.82,-0,-0,0,-0,83.79,-0,556,Alto,0,697,0,1995
4240,1515096,15,"México",15096,Tequixquiac,36902,0,2.81,15.42,1.43,0.31,10.85,26.06,1.49,14.05,33.85,0,-0,-1247,"Muy bajo",0,2222,92,2015
4241,1515036,15,"México",15036,Hueypoxtla,36512,0,9.84,28.13,16.39,0.25,0.47,53.22,5.68,36.89,48.95,0,-0,-826,Bajo,0,1903,55,2005
4242,1515009,15,"México",15009,Amecameca,36321,0,7.99,29.76,7.53,2.89,3.71,66.66,24.17,30.14,66.63,0,-0,-1286,Bajo,0,2144,93,1990
4243,1515021,15,"México",15021," Coatepec Harinas                                 ",36174,0,12.19,35.49,17.73,2.46,11.6,48.14,10.69,80.79,52.15,0,-0,6,Medio,27739,1191,0,2010
